,date,open,high,low,close,volume,Name,main_news,tagged_news,target_reg,target_class
685,2015-10-28,103.9,104.48,102.92,104.2,24081515,FB,"Mark Zuckerberg, in India, Defends Facebook’s Plan to Expand Internet Access: He said that Internet.org, which offers a stripped down version of the Internet to minimize data use, had one million members in India and 15 million users globally.","For American-Israeli Teacher, Death Came on the No. 78 Bus: A family bade farewell to Richard Lakin, who was shot and stabbed to death on a bus in Jerusalem at the height of this month’s violent uprising.",104.51,True
689,2015-11-03,103.22,103.65,102.4,102.58,21242341,FB,"The Facebook Intifada: Social media companies try to control hate and violent incitement on their sites, but are they doing enough?",,108.8,True
690,2015-11-04,103.19,104.14,102.48,103.94,43469308,FB,"Daily Report: Facebook’s Turn to Show Its Earnings Report Card: Facebook is scheduled to announce its quarterly earnings on Wednesday, after a mixed bag of results for other social media companies this earnings season.",,108.04,True
691,2015-11-05,108.8,110.65,107.95,108.76,63232861,FB,Chris Christie Seeks to Capitalize on a Widely Shared Personal Moment: A video posted by The Huffington Post of Chris Christie speaking about his mother’s addiction to cigarettes and his friend’s death from addiction became one of the most watched videos on the news website’s Facebook account.,,107.0,False
693,2015-11-09,107.0,108.25,105.86,106.49,26383540,FB,Obama Starts Personal Facebook Page: A White House team is working with the president on his social media presence.,"Law Firm Loathed by Tech Expands to Industry’s Home Turf: A class action firm that routinely targets tech companies is opening an office in San Francisco, not far from many of the companies it has sued.",108.27,True
694,2015-11-10,105.96,108.15,105.24,107.91,25031681,FB,Facebook Complaint: The lawsuit filed against Facebook and its directors over directors’ compensation.,How Much to Pay a Director? There’s No Clear Answer: Tired of high chief executive compensation? You’re probably not going to like the latest issue du jour: rising director pay.,108.48,True
695,2015-11-11,108.27,109.87,107.11,109.01,25057099,FB,Facebook’s Notify App Funnels Custom Updates Onto Phone Screens: Facebook is introducing a new iPhone app that lets users sign up for custom notifications from a selection of about 70 news outlets and information providers.,,107.71,False
701,2015-11-19,107.36,107.73,105.95,106.26,25520599,FB,Facebook to Make Breaking Up Easier to Do: Facebook has added an awkward wrinkle to breaking up with someone. But the social media giant has a new tool that helps automate the process of moving on with your life.,,107.19,True
704,2015-11-24,106.0,106.49,104.39,105.74,23577293,FB,Pop Facebook Quiz: Should You Take It?: Hundreds of quizzes created by a single company on the social network are creating a privacy concern.,,105.78,True
708,2015-12-01,104.83,107.15,104.5,107.12,22781868,FB,"The Curious Incident of the Duct-Taped Dog on Facebook: Animal rights supporters are increasingly playing detective online, calling out abuse and calling the authorities.",,106.27,False
709,2015-12-02,107.0,107.92,105.79,106.07,24429063,FB,"Zuckerberg on Donating Facebook Shares: In a video released by Facebook, the company’s chief executive, Mark Zuckerberg, and his wife, Dr. Priscilla Chan, explained why they have decided to devote nearly all their wealth to charity.",,104.81,False
710,2015-12-03,106.27,106.85,103.35,104.38,23236485,FB,"Controlling the Visibility of Your Facebook Profile: Find out how to see your profiles like others see it, whether they are friends or not, and how to block your page from search engines.","How Mark Zuckerberg’s Altruism Helps Himself: Mr. Zuckerberg set up a limited liability company, which has reaped enormous benefits as public relations coup and will help minimize his tax bill.",106.48,True
711,2015-12-04,104.81,107.73,104.11,106.18,21224721,FB,"Daily Report: Mark Zuckerberg Explains His Use of Limited Liability Company: After a deluge of questions and criticism about the structure of a philanthropic organization that Mark Zuckerberg and his wife, Dr. Priscilla Chan, set up, the Facebook chief executive decided to respond.","Mark Zuckerberg Defends Structure of His Philanthropic Outfit: A limited liability corporation, he says, offers flexibility for the mission he and his wife have chosen, not a way to avoid taxes.",104.0,False
715,2015-12-10,105.05,106.4,104.41,105.42,17454312,FB,Mark Zuckerberg of Facebook Reassures Muslim Users: Mr. Zuckerberg’s new openness on social media has met up with business considerations.,"Citadel Investigating Images of Cadets in White Hoods: The Charleston, S.C., military college said it was looking into images that showed seven cadets with white pillowcases on their heads, evoking a likeness to the Ku Klux Klan.",102.285,False
719,2015-12-16,105.37,107.09,104.19,106.79,22680547,FB,"Facebook and Uber Follow Asian Rivals in Plan to Enhance Messenger App: For Facebook, the collaboration represents a step in the development of an all-purpose communications app, while Uber stands to gain new customers.",,106.08,False
720,2015-12-17,107.49,107.75,106.13,106.22,21675686,FB,"A Culture Gap the Size of an Ocean, Bridged by Facebook: An Italian-American man, 75, leaps across generational and technological chasms to find common ground with a Saudi Muslim woman nearly a half-century younger.",,104.91,False
724,2015-12-23,105.89,106.11,103.86,104.63,19599673,FB,Indian Regulators Suspend Facebook’s Free Basic Services: Regulators ordered Facebook’s Indian partner to stop offering a free package of Internet services while it considers rules to govern all such programs. It is the latest setback in India for Mark Zuckerberg’s Internet.org project.,"Ghosts in the Machine: Social media has changed the way we mourn, for the better. ",105.02,True
726,2015-12-28,105.02,105.98,104.53,105.93,13069733,FB,"Quashing Clones on Facebook: If someone has duplicated your Facebook account, the company has a series of steps to take to report it, including legal ones.","Daily Report: The Financial Challenge When Free is the Norm: In India, most Internet content is viewed for free, particularly on YouTube. It is not an arrangement that will be easily changed.",107.0,True
729,2015-12-31,106.0,106.17,104.62,104.66,18391064,FB,"Egypt Officials Stop Facebook Program for Free Access to Internet: The program, Free Basics, began in October and had drawn more than three million Egyptians.",,102.89,False
731,2016-01-05,102.89,103.7099,101.665,102.73,23258238,FB,"Jordan Releases Muslim Brotherhood Official From Prison: Zaki Bani Rushaid, the deputy leader of the Muslim Brotherhood in Jordan, served 13 months in prison for criticizing the United Arab Emirates in a Facebook post.",,100.5,False
736,2016-01-12,99.0,99.96,97.55,99.37,28395390,FB,"Daily Report: One Grand Experiment Ends for a Facebook Co-Founder: The decision by Chris Hughes, a Facebook co-founder, to put The New Republic up for sale is a reminder of the unusual places Facebook money has ended up, with unusual outcomes.",,95.85,False
741,2016-01-20,92.83,95.0,89.37,94.35,59051429,FB,"Posting Animated GIFs on Facebook: GIFs cannot just be uploaded directly to Facebook. Instead, they need to be linked to from their location on the web.",,96.41,True
742,2016-01-21,94.91,95.99,92.62,94.16,30518939,FB,"Sarah Palin’s Facebook Fans Say Backing Donald Trump Is Disingenuous: Sarah Palin maintains a community of millions of Facebook fans, and while some cheered her endorsement of Donald J. Trump this week, others called her a sellout of conservatism who was only seeking another moment in the political spotlight.",,98.72,True
743,2016-01-22,96.41,98.07,95.49,97.94,30495387,FB,Opposing Factions Take to Facebook in Oregon Wildlife Refuge Dispute: The occupiers and federal officials are trading volleys over who is better at protecting and conserving American Indian artifacts.,,97.76,False
746,2016-01-27,97.79,97.85,94.23,94.45,58699359,FB,"Man Claims to Have Details of Oregon Shooting: A man claiming to have been traveling with one of the Oregon protesters during an encounter with the police, Mark McConnell, posted on Facebook that the protester, LaVoy Finicum, “charged” at the police before he was shot.","Protecting Personal Information From Virtual Assistants: In order to be of use, assistants like Cortana and Siri need to know a lot about you. Reading the companies’ privacy statements can give you an idea of how much.",108.99,True
747,2016-01-28,107.2,110.34,104.81,109.11,107475327,FB,"Facebook to Shut Down Parse, Its Platform for Mobile Developers: Facebook is shutting down Parse, a toolkit and support system for mobile developers, which it acquired in 2013.",,112.27,True
748,2016-01-29,108.99,112.84,108.84,112.21,62739548,FB,"Facebook Moves to Ban Private Gun Sales on Its Site and Instagram: The ban, which does not apply to posts by licensed gun dealers, will also apply to the company’s photo-sharing service.","#Match4Lara: Mixed-Race Marrow Search That’s Going Viral: Lara Casalotti’s search for a stem cell donor that matches her Italian, Thai and Chinese ancestry has gone viral, attracting international attention and scores of new potential donors.",114.8,True
750,2016-02-02,114.8,117.59,113.2,114.61,59778571,FB,"U.S. and Europe in ‘Safe Harbor’ Data Deal, but Legal Fight May Await: The agreement would let businesses like Google and Facebook continue to move personal data across the Atlantic, but European privacy officials may balk.","Magic Leap, an Augmented Reality Firm, Raises $793 Million: Magic Leap has drawn attention for attracting investors like Google, Fidelity Investments and Warner Brothers, although it has shown the public little about its products.",111.8,False
752,2016-02-04,111.8,111.94,109.25,110.49,38890199,FB,"Virginia: Under Scrutiny, Teen Dating Site Is Removed : Facebook has taken down from its site group called Teen Dating and Flirting, which stirred outrage over its sexually explicit content after the recent murder of a 13-year-old Virginia girl.",,100.41,False
